「カワウソ」はイタチ科の動物ですが、鳥類の「ウソ」は何科の動物でしょう？,アトリ科,
ベースボールフィリピンの「アラバン」、韓国プロ野球の「起亜（キア）」、日本プロ野球の「阪神」に共通するチーム名は何でしょう？,タイガース,
マダラ、ダイオウ、ヤエヤマなどの種類がいる、しっぽの先端に毒針を持つ虫は何でしょう？,サソリ,
ギュスターヴ・ホルストの管弦楽曲『惑星』で、「快楽をもたらす者」といわれている惑星は何でしょう？,木星,
スロバキアの首都は「ブラチスラヴァ」ですが、スロベニアの首都はどこでしょう？,リュブリャナ,
放送周波数にちなんだ名を持つ/ラジオ局で、ナックファイブが本社を置いている都道府県は「埼玉県」ですが、FM802が本社を置いている都道府県はどこでしょう？,大阪府 (飯塚×：1休),
急激な血圧の上昇・低下を防ぐ役割がある、キリンの後頭部にある網目状の毛細血管を何というでしょう？,ワンダーネット【奇驚網】,
「王国を守護する者」という意味の古代イラン語が訛った言葉である、アケメネス朝ペルシアなどの州ごとに置かれた長のことを何というでしょう？,サトラップ[satrap],
人間が持つ心理的な防衛機制の1つで、満たされない欲求を学問や芸術などに向け、目標達成に置き換えるものを何というでしょう？,昇華,
日本郵船では「白地に赤い2本の縞模様」がデザインされている、船の煙突/に描かれた事業者ごとのマークを何というでしょう？,ファンネルマーク (鈴木〇：3－0),
アニリと呼ばれる語り、チャンと呼ばれる歌、ノルムセと呼ばれる舞いから成る、太鼓と歌い手が1組となって行う韓国の伝統芸能は何でしょう？,パンソリ,
階段において、足を乗せるための水平な部分のことを何というでしょう？,踏み面,
群馬県安中市に本社を置く、横川駅の駅弁「峠の釜めし」を製造・販売している企業は何でしょう？,株式会社荻野屋,
今年（2011年）8月いっぱいをもって日本将棋連盟から引退した、女流棋士第1期生であったことや、現役女流棋士最高齢であったことで知られる人物は誰でしょう？,関根紀代子,
ラテン語で「強制的な法」という意味がある、国際法上、絶対に破ることを許されない規定のことを何というでしょう？,ユス・コーゲンス,
滝沢馬琴の読本『南総里見八犬伝』で、里見家の飼い犬・八房と結婚するも割腹自殺してしまう女性は誰でしょう？,伏姫（ふせひめ）,
ロシア語で、少数派のことを「メンシェヴィキ」といいますが、多数派のことを何というでしょう？,ボリシェヴィキ,
胴体だけをかたどった彫刻のことを、「茎」という意味のイタリア語で何というでしょう？,トルソー,
ウイグル語で「入ったら出られない」という意味がある、新疆ウイグル自治区にある巨大な砂漠は何でしょう？,タクラマカン砂漠,
陸上の七種競技で、1日目の最初に行われる種目は「100mハードル」ですが、2日目の最初に行われる種目は何でしょう？,走り幅跳び,
法律の公布で必要となる、天皇の署名・捺印のことを何というでしょう？,御名御璽,
修験者が衣服の上から着用する、麻布で出来た法衣のことを何というでしょう？,篠懸（すずかけ）,
「猫に小判」と同じ意味のことわざで、「犬に」といえば「論語」ですが、「牛に」といえば何と続くでしょう？,経文,
公用語が数多く存在するインドにおいて、最も多くの人に話されている言語は何でしょう？,ヒンディー語,
カレーの味付けに用いられることが多い、マンゴーなどの果実にスパイスを加えて作られる、ペースト状の調味料は何でしょう？,チャツネ,
これにカーテンのフックを引っ掛ける、カーテンレール上を左右に動く部品を何というでしょう？,ランナー,
「電磁誘導において、誘導電流は磁束の変化を打ち消す方向に流れる」という法則を、発見したロシアの物理学者の名前から「何の法則」というでしょう？,レンツの法則,
野球の指名打者を「DH」といいますが、これは何という言葉の略でしょう？,Designated Hitter,
劉蛻（りゅうぜい）という人物が初めて科挙に合格したことに由来する、「今まで成し得なかったことを達成すること」を意味する言葉は何でしょう？,破天荒,
因縁のある覆面レスラー同士が対決する時、敗者がマスクを脱ぐことを前提として行われる試合のことをスペイン語で何というでしょう？,マスカラ・コントラ・マスカラ,
作詞・作曲を行う時は琴五郎（こと・ごろう）というペンネームを用いている、代表曲に『関門海峡』や『みちのくひとり旅』などがある演歌歌手は誰でしょう？,山本譲二（やまもと・じょうじ）,
ノルマンディー国王リシャール1世によってフランス、サン・マロ湾に浮かぶ小島に建設された、1979年には世界文化遺産にも指定された修道院は何でしょう？,モン・サン＝ミシェル,
国際陸上競技連盟の初/代会長、国際オリンピック委員会の第4代会長を歴任した、スウェーデンの人物は誰でしょう？,ジークフリード・エドストレーム[Sigfrid Edström] (山下 2×⇒Lost),
ラーメンのダシをとるときなどに用いられる豚の大腿骨のことを、人間の体の部分から何というでしょう？,ゲンコツ,
正式には「フレンド会」という、ジョージ・フォックスが創始したキリスト教の一派を何というでしょう？,クエーカー〈教〉,
アメリカの人口の約2割を占める、中南米のスペイン語圏からアメリカへと移住した人々のことを何というでしょう？,ヒスパニック,
2001年、『氷菓』でデビューした日本の小説家で、その他の代表作に『追想五断章』や映画化もされた『インシテミル』などがあるのは誰でしょう？,米澤穂信（よねざわ・ほのぶ）,
ニューヨークのインペリアル劇場で3324回のロングラン公演を記録した、ショーレム・アレイヘムの『牛乳屋テヴィエ』を原作とするミュージカルは何でしょう？,『屋根の上のバイオリン弾き』,
国際水泳連盟が規定している自由形の距離で、最も短いものは「50m」ですが、最も長いものは何mでしょう？,1500m,
茎の内部が中空であることから名付けられたとされる、おからの別名「卯の花」の由来となった植物は何でしょう？,ウツギ,
楽譜に表記される記号で、「D.C.」と表記されるのはダ・カーポですが、「D.S.」と表記されるのは何でしょう？,ダル・セーニョ,
ゴルフのバンカーの中でも、特にグリーンを取り囲むようにして作られたものを「何バンカー」というでしょう？,ガードバンカー,
英単語で、「東」を意味する「イースト」には使われていないが、「イースト菌」という時の「イースト」には使われているアルファベットは何でしょう？,y,
モーグルやエアリアルなど、滑走しながら曲芸的な技を披露するスキー競技のことを総称して「何スキー」というでしょう？,フリースタイル・スキー,
アメリカの経済学者ピッパ・マルムグレンが造語したといわれる、包装された商品の外見は変わらないが、内容量だけが少なくなっている現象を英語で何というでしょう？,シュリンクフレーション,
本名を原田建司という、第123回直木賞を『虹の谷の五月』で受賞した、今年（2015年）4月に71歳で亡くなった小説家は誰でしょう？,船戸与一（ふなど・よいち）,
ロシアがフィンランドなどの領土を放棄し、第一次世界大戦から単独で離脱するという内容の、1918年、ロシアとドイツとの間で結ばれた講和条約は何でしょう？,ブレスト=リトフスク条約,
ネミアナやディッキンソニアなど、およそ6億年前の原生代後半に現れた動物群を、化石が発見されたオーストラリアの丘陵の名前から何というでしょう？,エディアカラ動物群,
元々は「田んぼの中で行われる歌舞伎の立ち回り」のことで、転じて「相手の欠点などを非難して行われる醜い争い」を意味する言葉は何でしょう？,泥仕合,
日本国憲法第66条に明記されている、軍人でない人物が軍隊を統制するという制度のことを何というでしょう？,シビリアン・コントロール【「文民統制」も○】,
柄の部分に「/洞爺湖」と彫られている、空知英秋(そらち・ひであき)の漫画『銀魂』で、主人公・坂田銀時が操る木刀の名前は何でしょう？,妖刀・星砕(ようとう・ほしくだき) (林×：5－5),
シケインのヴィルヌーブやヘアピンカーブのトサなどの見所がある、1994年、アイルトン・セナがここで事故死したことで有名なイタリアのサーキットは何でしょう？,イモラ・サーキット,
「てっさ」、「てっちり」といえば、何という魚を用いた料理でしょう？,フグ,
代表作に『ウォーリーのふしぎなたび』、『ウォーリーをおえ！』、『ウォーリーをさがせ！』などの「ウォーリーシリーズ」があるイギリスのイラストレーターは誰でしょう？,マーティン・ハンドフォード,
個人同士のお金の貸し借りを「借金」といいますが、国同士のお金の貸し借りを何というでしょう？,借款,
大相撲の決まり手の中で名前が濁音から始まるのは、合掌捻りと何でしょう？,頭捻り,
フェデリコ・フェリーニ監督の『8 1/2(はっかにぶんのいち)』や『甘い生活』、ルネ・クレマン監督の『太陽がいっぱい』などの映画音楽/を担当した、イタリアの音楽家は誰でしょう？,ニーノ・ロータ[Nino Rota] (北澤〇：1－0),
部品調達が不可能なことなどから、現在は修理やサポートが一切できなくなっている、頭を出すワニを/ハンマーで叩いてスコアを稼ぐ、ナムコのアーケードゲームは何でしょう？,ワニワニパニック (加瀬〇：9－2),
日本の市で、白石市がある都道府県は「宮城県」ですが、黒石市がある都道府県はどこでしょう？,青森県,
一斉放水などの消防演習や、梯子乗りなどの曲芸が行われることが多い、毎年1月初旬、消防関係者によって行われる仕事始めの行事を何というでしょう？,出初式【「消防出初式」も○】,
「見知らぬ国と人々について」から「詩人は語る」までの全13曲から成るロベルト・シューマンのピアノ曲で、特に第7曲「トロイメライ」が有名なのは何でしょう？,『子供の情景』,
「1辺が6尺の正方形の面積」を1とする、土地などの面積を表すときに用いる単位は何でしょう？,坪,
1915年8月20日に亡くなった、秦佐八郎とともに梅毒の治療薬サルバルサンを発見し、1908年にノーベル生理学・医学賞を受賞したドイツの医学者は誰でしょう？,パウル・エールリヒ[Paul Ehrlich],
1940年代から1950年代にかけてアメリカで制作された犯/罪映画のことを、「暗い映画」という意味のフランス語で何というでしょう？,フィルム・ノワール[film noir] (池内②),
第二次大陸会議では議長を務め、後にマサチューセッツ知事の初代知事となった、アメリカ独立宣言に最初に署名したことでも有名な人物は誰でしょう？,ジョン・ハンコック,
手塚治虫の漫画『鉄腕アトム』で、アトムの父親の名前は「エタノール」ですが、母親の名前は何でしょう？,リン,
昨年（2010年）11月にはヨーロッパ・カー・オブ・ザ・イヤー、今年（2011年）4月にはワールド・カー・オブ・ザ・イヤーを受賞した、日産自動車が販売する電気自動車は何でしょう？,リーフ,
フルマラソンの走行距/離は「42.195km」ですが、ハーフマラソンの走行距離は何kmでしょう？,21.0975km (ア③：林),
命日の3月22日は「貝殻忌」と呼ばれる、『手袋を買いに』や『ごんぎつね』などの作品を残した児童文学作家は誰でしょう？,新美南吉,
「はこ」、「もん」、「くに」などの種類がある、漢字の構成要素は何でしょう？,構（かまえ）,
ブラジルの国旗には、いくつの星が描かれているでしょう？,27個,
内股につけた貼り薬はあちこちにくっついてしまうことから、「自分の意見を持たない人」のことを意味する四字熟語は何でしょう？,二股膏薬【内股膏薬、股座膏薬,
『ヴァルキリーワークス』、『勇者が魔王を倒してくれない』、『這いよれ！ニャル子さん』などの代表作があるライトノベル作家は誰でしょう？,逢空万太（あいそら・まんた）,
インドネシアにおけるジャカルタやモンゴルにおけるウランバートルのように、ある国や地域において群を抜いて大きく、第2の都市を大きく引き離している都市のことを何というでしょう？,プライメイトシティ【「首位都市」「首座都市」も○】,
富田常雄/の同名小説を原作とした、黒澤明の映画デビュー作品は何でしょう？,『姿三四郎』 (植田×：2－2),
日本国憲法・第53条によると、臨時国会を召集するためにはどちらかの総議員の「何分の何以上」が必要と定められているでしょう？,4分の1,
鉄が混入するとサファイア、クロムが混入するとルビーとなる、モース硬度9の基準物質となっている鉱物は何でしょう？,コランダム【鋼玉】,
「コンスルのうち1人は平民から選び出すこと」などが定められた、紀元前367年にローマで制定された法律を、制定した2人の政治家から「何法」というでしょう？,リキニウス・セクスティウス法,
ファッションデザイナーの「コシノ三姉妹」とは、コシノヒロコ、コシノジュンコと誰でしょう？,〈コシノ〉ミチコ,
将棋において、2つの駒が同時に取れる状態になっていることを何というでしょう？,両取り,
10歳の頃に見た西部劇がきっかけで映画監督を志した、代表作に『アウトブレイク』や『エアフォース・ワン』などがあるドイツの映画監督は誰でしょう？,ウォルフガング・ペーターゼン,
環境保護団体・シービジョン財団を設立するなど、環境保護活動家としても活躍している、『海の宝もの』や『海の日』などの海を題材とした作品を多く残すアメリカの画家は誰でしょう？,クリスチャン・ラッセン,
日本の初代大蔵大臣は「松方正義」ですが、初代財務大臣は誰でしょう？,宮澤喜一,
今年（2018年）1月28日、およそ8年ぶりにレギュラー放送を再開した、メインMCの浜田雅功（はまだ・まさとし）がアスリートたちとトークを繰り広げる、フジテレビ系列の番組は何でしょう？,『ジャンクSPORTS』,
雄のキジやニワトリに見られる、足の後ろ側から突き出た部分のことを何というでしょう？,距,
エウメネスやアンティゴノスなど、アレクサンドロス大王の死後、その後継者を主張して争った部下のことを何というでしょう？,ディアドコイ,
弓道における射法八節の1つで、矢が発射される瞬間を何というでしょう？,離れ,
フキノトウ、モロヘイヤ、こんにゃく芋の収穫量が日/本一である都道府県はどこでしょう？,群馬県 (山下〇：50P),
第一次世界大戦では空軍のパイロットとして活躍した、代表作に第1回アカデミー作品賞を受賞した『つばさ』があるアメリカの映画監督は誰でしょう？,ウィリアム・ウェルマン,
力学で扱われる、外部からの力によって変形することのない仮想の物体のことを何というでしょう？,剛体,
今年（2013年）4月から販売を開始した「ロト7」において、抽選は毎週何曜日に行われるでしょう？,金曜日,
自身の血液型はA型であった、ABO式血液型を発見したオーストリアの生化学者は誰でしょう？,カール・ラントシュタイナー,
引退後は俳優に転身し、映/画『ターザン』シリーズに主演した、100m自由形で初めて1分の壁を破った競泳選手は誰でしょう？,ジョニー・ワイズミュラー[Johnny Weissmuller] (川田×：4－2),
作家活動によって生計を立てていくことを、硯を田んぼに見立てた四字熟語で何というでしょう？,筆耕硯田,
エーレスンド海峡を通行する船から税金をとるために建てられた、シェイクスピアの戯曲『ハムレット』の舞台となっているデンマークの城は何でしょう？,クロンボー城,
代表作に『老猿』や上野公園に立つ『西郷隆盛像』などがある彫刻家は誰でしょう？,高村光雲,
最多優勝回数はパスクアーレ・フォルナーラの4回である、グランツールにこれを加え、「世界四大ツール」とも呼ばれるロードレースは何でしょう？,ツール・ド・スイス,
谷崎潤一郎の小説『細雪』に登場する四姉妹のうち、「こいさん」と呼ばれているのは誰でしょう？,（蒔岡）妙子,
新体操で用いられる5つの手具とは、リボン、ボール、フープ、ロープと何でしょう？,クラブ【棍棒】,
紙のサイズ・A判の生みの親といわれる/、アンモニアを白金触媒の下で加熱して硝酸を得る工業的製法に名を残すドイツの化学者は誰でしょう？,ヴィルヘルム・オス トヴァルト [Wilhelm Ostwald] (齋藤①),
誉富士（ほまれふじ）、照ノ富士（てるのふじ）、日馬富士（はるまふじ）など、所属力士の四股名に「富士」が使われる相撲部屋は何でしょう？,伊勢ヶ濱部屋,
アメリカの州の愛称で、「クマの州」と呼ばれるのは「アーカンソー州」ですが、「アナグマの州」と呼ばれるのは何州でしょう？,ウィスコンシン州,
QWERTY配列のキーボードにおいてホームポジションに手を置いた時、左手の人差し指が位置するのは「F」のキーですが、右手の人差し指が位置するのは何のキーでしょう？,J,
海洋中で見られる流れで、海水が/下層へと沈み込むものを「沈降」といいますが、表層へと昇ってくるものを何というでしょう？,湧昇(ゆうしょう) (神山〇：3－4),
「サトイモ」はサトイモ科の植物ですが、「サツマイモ」は何科の植物でしょう？,ヒルガオ科,
富山弁で「新鮮な」という意味がある、富山空港の愛称にもなっている言葉は何でしょう？,きときと,
「カワイヤノーカワイヤノー」という掛け声が印象的な、ホタテガイを採る漁師の姿を歌った鳥取県民謡は何でしょう？,『貝殻節』,
ラクシュミー・バーイーは「インドの『この人』」と呼ばれる、百年戦争で活躍した英雄的女性は誰でしょう？,ジャンヌ・ダルク,
バイクの前輪に体重をかけてブレーキをかけることで、後輪を浮かせるテクニックを何というでしょう？,ジャックナイフ,
浦島太郎が玉手箱を開けた場所とされる、木曽川上流に位置する花崗岩が浸食された地形を何というでしょう？,寝覚の床,
囲碁において、相手からとった碁石のことを特に何というでしょう？,アゲハマ【「ハマ」も○】,
トレンディドラマで活躍し、「W浅野」と呼ばれた2人の女優とは、浅野温子（あさの・あつこ）と誰でしょう？,浅野ゆう子,
ゲームセンター、クーリングオフ、ベッドタウンなど、日本で生まれた英語のように聞こえる言葉を何というでしょう？,和製英語,
以前は「リフティング」と呼ばれていた、競歩において、両足が地面から離れてしまう反則を何というでしょう？,ロス・オブ・コンタクト,
歴代K-1グランプリチャンピオンの中でチャンピオンになった時点での年齢が最も高かったのは、初代チャンピオンでもある誰でしょう？,ブランコ・シカティック,
石炭をはじめとする豊富な地下資源はアメリカ産業革命期を支えた、ミッチェル山を最高峰とするアメリカ北東部を走る山脈は何でしょう？,アパラチア山脈,
流域にはアルバカーキやエルパソなどの都市が位置する、アメリカとメキシコの国境を成す河川は何でしょう？,リオ・グランデ川,
体重の軽い選手が務めることが多い、ボート競技のエイトで舵取りとして乗り込む選手を何というでしょう？,コックス,
柱と梁を強く接合し、回転しないようにした構造のことを、「額縁」という意味のドイツ語で何というでしょう？,ラーメン構造,
様々な機械に使用されているため、「機械産業の米」と呼ばれる、回転軸を受けるための部品を英語で何というでしょう？,ベアリング[bearing],
大使館や領事館、国連本部などで認められている、他国の領土内に位置していながら、本国の法律が適用される権利を何というでしょう？,治外法権,
1989年、辞任した山下徳夫（やました・とくお）の後を継ぎ、女性として初めて内閣官房長官に就任した政治家は誰でしょう？,森山眞弓,
クリケットのフィールドに3本立てられている、投球の目標となる杭のことを何というでしょう？,ウィケット,
映画などにおいて、同一の時間・場/所に集まった複数の人たちの目線で物語をつないでいく手法のことを、この手法が効果的に使われた映画作品にちなんで「何方式」というでしょう？,グランド・ホテル方式 (飯塚①),
コハダやサバのように、寿司ネタの中でも皮がキラキラしたもののことを特に何というでしょう？,光り物,
ドイツ人のアロイス・/ゼネフェルダーによって考案された、水と油の反発作用を利用した石版画のことを何というでしょう？,リトグラフ (野村〇：3－0),
イタリア語の「ジャコモ」やフランス語の「ジャック」に相当する、英語圏の男性名は何でしょう？,ジェイムズ,
シンガポールにおける4つの公用語とは、英語、中国語、マレー語と何でしょう？,タミル語,
アメリカの一部の州で導入されている、時効を過ぎた事件でも、新たな証拠や犯人の自白などがあれば再び事件として立件できる制度を何というでしょう？,コールド・ケース,
ボート競技で、選手が1本ずつオールを持つものを「スウィープ」といいますが、2本ずつオールを持つものを何というでしょう？,スカル,
主に台湾や香港などで使われている、漢字の簡略化以前から使われている画数が多い漢字のことを特に何というでしょう？,繁体字,
現在の松江市にあったとされる、日本神話においてこの世とあの世を隔てる坂のことを何というでしょう？,黄泉比良坂（ヨモツヒラサカ,
日本語では「土瀝青（どれきせい）」と呼ばれる、石油を分留したときに最後に残る液体で、道路などの舗装に使われることで有名なのは何でしょう？,アスファルト,
「化学反応における熱の出入りは、反応経路によらず一定である」という熱力学の法則を、提唱したスイスの化学者の名前から「何の法則」というでしょう？,ヘスの法則,
「どんなことでも家の長が言うことには従わなければならない」ということを、「亭主の好きな何」でしょう？,赤烏帽子,
ある集団の中で最下層に位置する人を、三角形の一番下にある辺にたとえて何というでしょう？,底辺,
「酒に酔って怖いもの知らずになる」ことを、ある動物を用いて「何になる」というでしょう？,虎になる,
三重県鳥羽市にある「神島」がモデルである、三島由紀夫の小説『潮騒』の舞台となっている島はどこでしょう？,歌島,
1884年、金玉均などの開化派の人々が、日本の援助を得て王宮を占領するも、最後は清の武力干渉によって失敗した出来事を、当時の十干十二支から何というでしょう？,甲申事変,
1918年の今日・6月1日には日本で初演された、一般に『合唱付き』と呼ばれているベートーヴェンの交響曲は「第何番」でしょう？,第9番,
「時には自分より未熟な者から教えられることもある」ということを、「負うた子に教えられて何を渡る」というでしょう？,浅瀬,
民事裁判において、裁判所の受理案件について審査した結果、その請求を退けることを漢字2文字で何というでしょう？,棄却,
腰より上の部分はすべて有効面となり、突きだけではなく斬りも有効となるフェンシングの種目は何でしょう？,サーブル,
イタリア・カンパニア州にある標高1281mの火山で、西暦79年の大噴火でポンペイを埋没させたことで有名なのは何でしょう？,ヴェスヴィオ火山,
「蜂の腰」とも呼ばれる、砂時計の中央部にあるくびれのことを英語で何というでしょう？,オリフィス,
大きさが等しくなる性質がある、2本の直線が交わってできる角のうち、互いに向かい合っているものを何というでしょう？,対頂角,
1874年から1904年まで派遣された、北海道の警備と開拓にあたった兵士のことを何というでしょう？,屯田兵,
『冷たい手を』や『私の名はミミ』などのアリアが歌われる、『トスカ』、『蝶々夫人』とともにプッチーニの三大オペラに数えられるオペラ作品は何でしょう？,『ラ・ボエーム』,
ヒロインとの出会いのシーンを撮影するため、1年間にわたって342回ものNGを出した、1931年公開のチャップリン監督のサイレント映画は何でしょう？,『街の灯』,
カセットテープにおいて、テープの両端についている、録音ができなくなっている部分を何というでしょう？,リーダーテープ,
1840年にイギリスと清の間で起こった戦争のことを、ある薬物の密輸が原因となったことから何というでしょう？,アヘン戦争,
縦軸に死亡率、横軸に時間経過を取り、心停止・呼吸停止・大量出血における死亡率を示したグラフを、作成したフランスの人物から何というでしょう？,カーラーの救命曲線,
アラビア語で「許された」という意味がある、イスラム教の教義上、食べても良いものを何というでしょう？,ハラール,
苗字を高橋（たかはし）という、昨年（2010年）リリースしたシングル『INORI～祈り～』により『第62回紅白歌合戦』に初出場した女性歌手は誰でしょう？,クミコ,
1984年8月20日に生まれた、ドラマ『危険なアネキ』の皆川勇太郎役や、映画『世界の中心で、愛を叫ぶ』の主人公・松本朔太郎役などを演じた日本の俳優は誰でしょう？,森山未來（もりやま・みらい）,
植物の「リンドウ」と動物の「モグラ」を漢字で書いた時に共通して使われる文字は何でしょう？,竜,
テニスラケットの握り方を大きく3つに分けると、イースタン・グリップ、ウェスタン・グリップと「何グリップ」でしょう？,コンチネンタル・グリップ,
日本語では「大地溝帯」という、本州を南北に横切る地帯のことをラテン語で何というでしょう？,フォッサマグナ,
屋根裏で暮らしている貧しい画家に月がお話をするという内容の、デンマークの作家ハンス・クリスチャン・アンデルセンの連作短編集は何でしょう？,『絵のない絵本』,
他人に物事の処理を一任することを、ある履物を用いて「何を預ける」というでしょう？,下駄,
歌舞伎『仮名手本忠臣蔵』の四段目のことを、客の出入りを禁じることから俗に何というでしょう？,通さん場,
英語圏の航空会社としては世界最古の歴史を誇る、カンガルーのマークで有名なオーストラリアの航空会社は何でしょう？,カンタス航空,
東京の地名・八重洲の由来になったといわれる、1600年、リーフデ号で豊後に漂着し、貿易・外交で手腕を振るったオランダ人は誰でしょう？,ヤン・ヨーステン,
トリノ大学の数理物理学教室で初代教授を務めた物理学者・化学者で、「同温、同圧、同体積の気体は同数の分子を含む」という「法則」に名を残すのは誰でしょう？,アメデオ・アヴォガドロ,
リグ、サーマ、ヤジュル、アタルヴァの4種類がある、バラモン教の聖典は何でしょう？,『ヴェーダ』,
今なおダルフール紛争が続いているアフリカの国はどこでしょう？,スーダン共和国,
波長領域はX線と重なる部分があるが、原子核の崩壊によって生じる点で異なっている、きわめて透過力の強い電磁波のことを、あるギリシア文字を用いて「何線」というでしょう？,γ線,
盲導犬候補の犬を育てるボランティアを「パピーウォーカー」といいますが、聴導犬候補の犬を育てるボランティアを何というでしょう？,ソーシャライザー,
現在は発泡スチロール製のものが増えている、海産物を入れておくための箱のことを何というでしょう？,トロ箱,
180度以上の景色を撮影できる広角レンズのことを、ある生き物の体の一部にたとえて何というでしょう？,魚眼レンズ,
映画『8 1/2（はっかにぶんのいち）』の映画音楽や『ゴッドファーザー』の劇中歌『愛のテーマ』などを作曲した、イタリアの映画音楽家は誰でしょう？,ニーノ・ロータ[Nino Rota],
アーティスティック・スイミングにおいて、陸上動作の制限時間は「何秒以内」でしょう？,10秒,
スリの中でも、列車やバスなどの公共交通機関の中で行為を行う人物のことを特に何というでしょう？,箱師,
古代ノルド語で「神々の黄昏」という意味がある、北欧神話における世界の終りのことを何というでしょう？,ラグナロク,
ルイ・ヴィトンのロゴのように、2つ以上の文字を組み合わせて図案化したものを何というでしょう？,モノグラム,
『モナ・リザ』などの絵画に用いられている、色の境目が分からないようにぼかした色使いで描く技法を、「煙のような」という意味のイタリア語で何というでしょう？,スフマート,
日本のオートレース場のうち、入場者数、売上高ともに1位であるのはどこでしょう？,川口オートレース場,
バラのトゲを指に刺し、それが原因で白血病になって亡くなった、代表作に『神さまの話』や『マルテの手記』などがあるオーストリアの作家は誰でしょう？,ライナー・マリア・リルケ,
船に乗ることを「乗船」といいますが、飛行機に乗ることを漢字2文字で何というでしょう？,搭乗,
「銀」の元素記号はAgですが、「水銀」の元素記号は何でしょう？,Hg,
お遍路さんの笠に書かれている、「いつも弘法大師と一緒にいる」という意味の四字熟語は何でしょう？,同行二人,
中学生ピアニスト・有馬公生とヴァイオリニスト・宮園かをりが互いに成長していく姿を描いた、今年（2014年）10月からノイタミナ枠でアニメが放送されている、新川直司（あらかわ・なおよし）の漫画は何でしょう？,『四月は君の嘘』,
スカイダイビングで、熟練者と初心者が一組となり、1つのパラシュートをくくり付けて飛び降りることを特に「何ジャンプ」というでしょう？,タンデムジャンプ,
童謡『茶摘み』の歌詞で、茶摘みをしている人が身に着けているたすきは何色と歌われているでしょう？,茜色【あかねだすき】,
クラシック音楽では「ヴァイオリン」と呼ばれている楽器を、ジャズでは特に何というでしょう？,フィドル,
先月（2013年5月）発表された「第13回本格ミステリ大賞」において、『密室蒐集家（みっしつしゅうしゅうか）』で小説部門を受賞した作家は誰でしょう？,大山誠一郎（おおやま・せいいちろう）,
臨時金利調整法により利息を付けることが禁じられている、手形や小切手の支払いに使われる預金口座を「何預金」というでしょう？,当座預金,
かつて三島裕一（みしま・ゆういち）とお笑いコンビ・セーフティ番頭を結成していた、今年（2014年）、「第34回横溝正史ミステリ大賞」を『神様の裏の顔』で受賞した作家は誰でしょう？,藤崎翔,
大化、白雉、朱鳥に続く日本の元号で、日本初の本格的な律令に名を冠しているのは何でしょう？,大宝,
ジョヴァンニ・パイジエッロのオペラ『アグリジェントの競技会』でこけら落としが行われた、イタリア語で「不死鳥」という意味の名を持つ、ヴェネツィアの歌劇場は何でしょう？,フェニーチェ劇場,
1994年、拳銃自殺によって亡くなった、音楽ユニット・ニルヴァーナのボーカルであったアメリカのミュージシャンは誰でしょう？,カート・コバーン,
ポートボールにおいて台の上に立ち、味方がシュートしたボールを受け取る選手のことを何というでしょう？,ゴールマン,
岡山県鏡野町と鳥取県三朝町（みささちょう）の間に位置する、1955年にウラン鉱床が発見されたことで有名な峠は何でしょう？,人形峠,
「ウルトラマラソンを10時間以内に走ること」と「フルマラソンを2時間10分以内に走ること」に共通する言葉は何でしょう？,サブテン,
トルーマン・カポーティの小説『最後のドアを閉じろ』の書き終わりから題名が取られた、作家デレク・ハートフィールドに影響を受けた「僕」を主人公とする、村上春樹（むらかみ・はるき）のデビュー作は何でしょう？,『風の歌を聴け』,
ジュール・ヴェルヌの小説『海底二万マイル』で、潜水艦ノーチラス号の船長は誰でしょう？,ネモ,
政党の「マニフェスト」に当たるものを、みんなの党では何というでしょう？,アジェンダ,
ロシア・チュクチ半島の先端部に位置し、ユーラシア大陸の最東端となっている岬は何でしょう？,デジネフ岬【デジニョフ岬】,
上りと下りを合わせると48ヶ所のカーブがあることから名付けられた、日光市街と中禅寺湖の間にある坂は何でしょう？,いろは坂,
タミル語で「木材をつなぎ合わせた」という意味がある、2つの胴体をつなげたヨットのことを何というでしょう？,カタマラン[Catamaran],
アルミニウム粉末と金属酸化物を混合して着火させ、金属を還元する方法のことを何というでしょう？,テルミット法【ゴルトシュミット法】,
外見は草食系男子のように見えるが、内面は肉食系男子であるような人物のことを、ある食品を用いて「何系男子」というでしょう？,ロールキャベツ系男子,
各地からの航空路線が集中し、路線網の中心となっている空港のことを、自転車の部品にたとえて「何空港」というでしょう？,ハブ空港,
日本の市で、黒石市がある都道府県は「青森県」ですが、白石市がある都道府県はどこでしょう？,宮城県,
両端には方角を表すための数字が大きく書かれている、飛行機を離着陸させる直線状の道を何というでしょう？,滑走路,
戦後に二科会を再結成した、代表作に『望郷』などがある洋画家で、ゴッホの『ひまわり』を所蔵する新宿区の美術館に名を残すのは誰でしょう？,東郷青児,
アイスホッケーにおいて、ミスコンダクトペナルティを犯した選手は何分間退場するでしょう？,10分,
フェンシングにおいて、剣を前に突き出し、相手に突進する攻撃法を何というでしょう？,フレッシュ,
故郷の静岡県・韮山で柔道を指導/し、講道館韮山分場を開いた、息子に小説家の常雄を持つ柔道家は誰でしょう？,富田常次郎 (ひ1×：加藤),
日本では立山や穂高岳で見ることができ、日本語では「圏谷」と呼ばれる、氷河の侵食作用によってできた広いお椀状の谷を何というでしょう？,カール,
兵庫県佐用町にある円形の大型放射光施設で、その名は電子の最大加速エネルギーに由来しているのは何でしょう？,SPring-8,
