とっくに,疾っくに,とっくに
とく（はやく。）,疾く,とく（はやく。）
ことごとく,悉く,ことごとく
しったん（完全になし遂げること。）,悉曇,しったん（完全になし遂げること。）
ひる（環形動物。）,蛭,ひる（環形動物。）
しついん（虫けらのようにつまらない人間。）,蛭?,しついん（虫けらのようにつまらない人間。）
しっと,嫉妬,しっと
そねむ、ねたむ,嫉む,そねむ、ねたむ
しっこく,漆黒,しっこく
といただす,問い質す,といただす
「たち」がわるい,質が悪い,「たち」がわるい
くしけずる,櫛る,くしけずる
しっぴ（くしの歯のようにすきまなく並んでいること。）,櫛比,しっぴ（くしの歯のようにすきまなく並んでいること。）
しび（人の顔つきの尊敬語。）,芝眉,しび（人の顔つきの尊敬語。）
しゃてい,舎弟,しゃてい
つげ,柘（柘植）,つげ
おんしゃ,恩赦,おんしゃ
しゃはん（この辺。）,這般,しゃはん（この辺。）
しゃふつ,煮沸,しゃふつ
よこしま,邪,よこしま
へび,蛇,へび
いっしゃく（1/100升）,一勺,いっしゃく（1/100升）
ものさし、さし,尺,ものさし、さし
しゃくう,杓う,しゃくう
しゃくし,杓子,しゃくし
あらたか,灼,あらたか
しゃくりょう,酌量,しゃくりょう
しゃくぜん,釈然,しゃくぜん
しゃくじょう（僧・修験者の持つつえ。）,錫杖,しゃくじょう（僧・修験者の持つつえ。）
もしくは,若しくは,もしくは
わびさび,侘び寂び,わびさび
さびれる,寂れる,さびれる
じゃっき（問題や事件などをひきおこすこと。）,惹起,じゃっき（問題や事件などをひきおこすこと。）
はれる,腫れる,はれる
しゅしょう（けなげ。）,殊勝,しゅしょう（けなげ。）
ししゅ（といはかる。）,咨諏,ししゅ（といはかる。）
おもむき,趣,おもむき
ことほぐ,寿ぐ,ことほぐ
まじない、のろい,呪い,まじない、のろい
たてごと,竪琴,たてごと
じゅりつ（まっすぐにたつこと。）,竪立,じゅりつ（まっすぐにたつこと。）
しじゅほうしょう,紫綬褒章,しじゅほうしょう
じゅよう,需要,じゅよう
じゅきょう,儒教,じゅきょう
じゅたい（とどこおること。）,濡滞,じゅたい（とどこおること。）
しゅうじん,囚人,しゅうじん
なかす,中洲,なかす
しゅうしょ（川の中の小島。）,洲嶼,しゅうしょ（川の中の小島。）
くさい、におい,臭い,くさい、におい
しゅうちょう（未開の部族のかしら。）,酋長,しゅうちょう（未開の部族のかしら。）
しゅうちん（小さな本。）,袖珍,しゅうちん（小さな本。）
しゅうちしん,羞恥心,しゅうちしん
はぎ（植物。）,萩,はぎ（植物。）
ふく（屋根を、瓦などでおおうこと。）,葺く,ふく（屋根を、瓦などでおおうこと。）
ほしゅう（家屋や城壁などのこわれた部分を修理する｡ ）,補葺,ほしゅう（家屋や城壁などのこわれた部分を修理する｡ ）
たかる,集る,たかる
つどう,集う,つどう
あいしゅう,哀愁,あいしゅう
ほうしゅう,報酬,ほうしゅう
しゅうぼく（おだやかでむつまじいさま。）,輯睦,しゅうぼく（おだやかでむつまじいさま。）
みにくい,醜い,みにくい
ぬいとり,?,ぬいとり
ししゅう,刺?,ししゅう
わし,鷲,わし
じゅうき（日常生活でよく使う家具類や道具類。）,什器,じゅうき（日常生活でよく使う家具類や道具類。）
にじゅう,廿,にじゅう
じゅうてき（野蛮な国の人民。）,戎狄,じゅうてき（野蛮な国の人民。）
しぶる,渋る,しぶる
じゅうとうほう,銃刀法,じゅうとうほう
ほしいまま,縦,ほしいまま
よしんば,縦んば,よしんば
しゅくし（長年の望み。）,夙志,しゅくし（長年の望み。）
しゅくてつ（おじと、めいまたは甥(おい)。,叔姪,しゅくてつ（おじと、めいまたは甥(おい)。
しとやか,淑やか,しとやか
しゅくとく（上品でしとやかな女性の美徳。）,淑徳,しゅくとく（上品でしとやかな女性の美徳。）
しゅくせい（異分子を排除すること。）,粛清,しゅくせい（異分子を排除すること。）
とうしゅく（大豆をまぜて炊いたかゆ。）,豆粥,とうしゅく（大豆をまぜて炊いたかゆ。）
ちぢれる,縮れる,ちぢれる
しんざん（僧がはじめて寺の住職になること。）,晋山,しんざん（僧がはじめて寺の住職になること。）
ひたす,浸す,ひたす
水に「つかる」,水に浸かる,水に「つかる」
しっしん（病気。）,湿疹,しっしん（病気。）
しん（始皇帝で知られる王朝。）、はた,秦,しん（始皇帝で知られる王朝。）、はた
しんし（ジェントルマン。）,紳士,しんし（ジェントルマン。）
しんちょう（注意深い。）,慎重,しんちょう（注意深い。）
つつましい,慎しい,つつましい
はしばみ,榛,はしばみ
しんけい（いばら。）,榛荊,しんけい（いばら。）
にぎにぎしい,賑々しい,にぎにぎしい
しんきゅう（施しを与えること。）,賑給,しんきゅう（施しを与えること。）
たきぎ、まき,薪,たきぎ、まき
しんすい（炊事のこと。）,薪水,しんすい（炊事のこと。）
「じんしん」の乱,壬申の乱,「じんしん」の乱
みずのえ,壬,みずのえ
じんそく,迅速,じんそく
いたぶる,甚振る,いたぶる
はなはだしい,甚だしい,はなはだしい
じんだい,甚大,じんだい
いたく（とても。）,甚く,いたく（とても。）
おんさ,音叉,おんさ
ながら,乍ら,ながら
いささか,些か,いささか
ささい,些細,ささい
さた,沙汰,さた
よなげる,沙げる,よなげる
そそのかす,唆す,そそのかす
きょうさ,教唆,きょうさ
さらさ,更紗,さらさ
さぎ（犯罪。）,詐欺,さぎ（犯罪。）
「さが」天皇,嵯峨天皇,「さが」天皇
さりゅう（みのかさ。）,蓑笠,さりゅう（みのかさ。）
せっさ,切瑳,せっさ
いながら,坐ら,いながら
います、まします,坐す,います、まします
そぞろに,坐に,そぞろに
くじく,挫く,くじく
ざせつ,挫折,ざせつ
「かいさい」を叫ぶ,快哉,「かいさい」を叫ぶ
さいはい,采配,さいはい
さいこ（粗末な家。）,柴戸,さいこ（粗末な家。）
さいしょう（役職。）,宰相,さいしょう（役職。）
さいしょ（書物を日にさらすこと。）,晒書,さいしょ（書物を日にさらすこと。）
さいばい,栽培,さいばい
さいさく（敵を防ぐために、先のとがった竹や木でつくった柵。）,砦柵,さいさく（敵を防ぐために、先のとがった竹や木でつくった柵。）
そったく（またとない好機。）,?啄,そったく（またとない好機。）
なしくずし,済し崩し,なしくずし
こまごま、ほそぼそ,細々,こまごま、ほそぼそ
ささやか,細やか,ささやか
いつき,斎,いつき
いつく,斎く,いつく
しょさい,書斎,しょさい
さいかく（サイのつの。）,犀角,さいかく（サイのつの。）
さいむ,債務,さいむ
もよい,催い,もよい
ふさぐ,塞ぐ,ふさぐ
じょうさい（お城。）,城塞,じょうさい（お城。）
さいたま,埼玉,さいたま
じょうざい,錠剤,じょうざい
さかき,榊,さかき
きく（山道が曲がりくねってけわしいさま。）,崎嶇,きく（山道が曲がりくねってけわしいさま。）
はつる,削る,はつる
しがらみ、とりで、サク,柵,しがらみ、とりで、サク
さくぼう（新月と満月。）,朔望,さくぼう（新月と満月。）
すぼむ、つぼむ,窄む,すぼむ、つぼむ
きょうさく（すぼめせばめること。）,狭窄,きょうさく（すぼめせばめること。）
けんさく（調べる。）,検索,けんさく（調べる。）
さくにゅう,搾乳,さくにゅう
情報が「さくそう」する,錯綜,情報が「さくそう」する
花が「さく」,咲く,花が「さく」
竹の「ささ」,笹,竹の「ささ」
さくほう,冊封,さくほう
べっさつ,別冊,べっさつ
さっしん,刷新,さっしん
せつな,刹那,せつな
こさつ（由緒ある歴史の古い寺。）,古刹,こさつ（由緒ある歴史の古い寺。）
あやめる,殺める,あやめる
さんぷ（さっぷの慣用読み。）,撒布,さんぷ（さっぷの慣用読み。）
こする,擦る,こする
なすりつける,擦りつける,なすりつける
すれすれ,擦れ擦れ,すれすれ
さつま,薩摩,さつま
きべい（うつわ。）,器皿,きべい（うつわ。）
さんばし,桟橋,さんばし
こがい（ようさん。）,蚕飼,こがい（ようさん。）
さんしょく（次第に他の領域を侵していくこと。）,蚕食,さんしょく（次第に他の領域を侵していくこと。）
みじめ,惨め,みじめ
むごい,惨い,むごい
さんげき,惨劇,さんげき
さんか,傘下,さんか
ばらまく,散蒔く,ばらまく
ひる（植物。）,蒜,ひる（植物。）
ばんさんかい,晩餐会,ばんさんかい
さんさん,燦々,さんさん
へんさん,編纂,へんさん
さんびか,賛美歌、讃美歌,さんびか
しばし,暫し,しばし
しばらく,暫く,しばらく
ざんてい,暫定,ざんてい
こせき,戸籍,こせき
つちのと,己,つちのと
かっこ（堅固なさま。）,確乎,かっこ（堅固なさま。）
しゅうとめ,姑,しゅうとめ
こそく,姑息,こそく
もも、また,股,もも、また
からびる,枯びる,からびる
きつね,狐,きつね
うさんくさい,胡散臭い,うさんくさい
うろん,胡乱,うろん
ごま,胡麻,ごま
いこ（ころもと、はかま。）,衣袴,いこ（ころもと、はかま。）
こしょう（つぼと、さかずき。）,壺觴,こしょう（つぼと、さかずき。）
こも、まかも,菰,こも、まかも
やとう（to employ）,雇う,やとう（to employ）
さんご,珊瑚,さんご
こか（またのした。）,跨下,こか（またのした。）
つづみ,鼓,つづみ
のり（接合剤。）,糊,のり（接合剤。）
きんこ（自由刑。）,禁錮,きんこ（自由刑。）
かえりみる,顧みる,かえりみる
ごかく,互角,ごかく
ごちょう（軍隊の階級。）,伍長,ごちょう（軍隊の階級。）
さえる,冴える,さえる
ごふく,呉服,ごふく
ごじん（われわれ。）,吾人,ごじん（われわれ。）
ごらく,娯楽,ごらく
さとる,悟る,さとる
ゴトウ、ゴドウ、あおぎり,梧桐,ゴトウ、ゴドウ、あおぎり
ごいし,碁石,ごいし
ごまかす,誤魔化す,ごまかす
だいごみ,醍醐味,だいごみ
まがたま,勾玉,まがたま
こうばい（傾き。）,勾配,こうばい（傾き。）
くじゃく,孔雀,くじゃく
こうけつ（あな。）,孔穴,こうけつ（あな。）
いさお,功,いさお
はたく,叩く,はたく
こうとう（地面に頭をすりつけて、お辞儀をすること。）,叩頭,こうとう（地面に頭をすりつけて、お辞儀をすること。）
たくむ,巧む,たくむ
きのえ,甲,きのえ
いきかう,行き交う,いきかう
こもごも,交,こもごも
のち、きさき,后,のち、きさき
こうどう（地下の通路。）,坑道,こうどう（地下の通路。）
あらがう,抗う,あらがう
夜が「ふける」,更ける,夜が「ふける」
こうかつ（ずるがしこい。）,佼黠、狡猾,こうかつ（ずるがしこい。）
かのえ,庚,かのえ
ちょうこう（宵の明星。）,長庚,ちょうこう（宵の明星。）
たかぶる,昂る,たかぶる
げっこう（いきり立つこと。）,激昂、激高,げっこう（いきり立つこと。）
くい（棒状のもの。）,杭,くい（棒状のもの。）
うべなう,肯う,うべなう
がえんじる,肯じる,がえんじる
こうかく（酒のさかな。）,肴核,こうかく（酒のさかな。）
ここう（なくてはならないもの。）,股肱,ここう（なくてはならないもの。）
こうしゃく（貴族の階級。）,侯爵,こうしゃく（貴族の階級。）
あつかましい,厚かましい,あつかましい
こうい（よごれている衣服。）,垢衣,こうい（よごれている衣服。）
こうかん（ちまた。）,巷間,こうかん（ちまた。）
あたかも,恰も,あたかも
かっぷく,恰幅,かっぷく
こうずい（災害。）,洪水,こうずい（災害。）
すめらぎ,皇,すめらぎ
すさむ,荒む,すさむ
こうがい（suburb）,郊外,こうがい（suburb）
いそうろう,居候,いそうろう
ぎょうこう（思いがけない幸運。）,僥倖,ぎょうこう（思いがけない幸運。）
こうとう（広大なようす。）,浩蕩,こうとう（広大なようす。）
はっこう（天下。）,八紘,はっこう（天下。）
ひかえる,控える,ひかえる
こうじょ,控除,こうじょ
こうがい（あらすじ。）,梗概,こうがい（あらすじ。）
さつき,皐,さつき
あわせ,袷,あわせ
服の「ボタン」,釦,服の「ボタン」
のど,喉,のど
きょうこう,恐慌,きょうこう
くびる、しぼる,絞る,くびる、しぼる
首を「しめる」,絞める,首を「しめる」
こうしゅけい,絞首刑,こうしゅけい
びくう、びこう,鼻腔,びくう、びこう
しんこう（はまぐり。）,蜃蛤,しんこう（はまぐり。）
うなじ,項,うなじ
うなだれる,項垂れる,うなだれる
さっぽろ,札幌,さっぽろ
こうじ（釣り針につけたえさ。）,鉤餌,こうじ（釣り針につけたえさ。）
なんこう（皮膚外用剤。）,軟膏,なんこう（皮膚外用剤。）
はっこう,発酵、?酵,はっこう
たいこうけんち,太閤検地,たいこうけんち
げんこうようし,原稿用紙,げんこうようし
こうそ（白い絹の喪服。）,縞素,こうそ（白い絹の喪服。）
きょうじる,興じる,きょうじる
きんこう,均衡,きんこう
ぬか,糠,ぬか
そうこう（粗末な食物。）,糟糠,そうこう（粗末な食物。）
わら,藁,わら
あがなう,購う,あがなう
こうかん（さめ皮の鎧。）,鮫函,こうかん（さめ皮の鎧。）
おおとり,鴻,おおとり
こうがく（学問に深く通じていること。）,鴻学,こうがく（学問に深く通じていること。）
くぐい、まと,鵠,くぐい、まと
かくはん,撹拌,かくはん
こじき,乞食,こじき
きつめい（命ごいをすること。）,乞命,きつめい（命ごいをすること。）
ごうもん,拷問,ごうもん
ごうまん,傲慢,ごうまん
ごうかい,豪快,ごうかい
ざんごう,塹壕,ざんごう
ごうしゅう（オーストラリア。）,濠州,ごうしゅう（オーストラリア。）
かむ,噛む,かむ
とどろく,轟く,とどろく
ごうおん,轟音,ごうおん
こくもつ,穀物,こくもつ
じごく,地獄,じごく
こつぜん,忽然,こつぜん
たちまち,忽ち,たちまち
ゆるがせにする,忽せにする,ゆるがせにする
とぼける、ぼける、ほうける,惚ける,とぼける、ぼける、ほうける
ほれる,惚れる,ほれる
こうこつ,恍惚,こうこつ
こま,駒,こま
げきく（人生は短く、歳月は早く過ぎること。）,隙駒,げきく（人生は短く、歳月は早く過ぎること。）
けいこく（少しの間。）,頃刻,けいこく（少しの間。）
うしとら,艮,うしとら
ひつじさる,坤,ひつじさる
こんよ（大地。）,坤輿,こんよ（大地。）
こんぶ,昆布,こんぶ
こんとう,昏倒,こんとう
いこん,遺恨,いこん
けっこん,結婚,けっこん
こんぽう,梱包,こんぽう
こんせき,痕跡,こんせき
こんぺき,紺碧,こんぺき
たましい,魂,たましい
こんでん,墾田,こんでん
ねんごろ,懇ろ,ねんごろ
こんしんかい,懇親会,こんしんかい
くそ（いやしい人間、つまらない人間のたとえ。）,狗鼠,くそ（いやしい人間、つまらない人間のたとえ。）
くらぶ,倶楽部,くらぶ
くけい,矩形,くけい
かけひき,駆け引き,かけひき
くじょ,駆除,くじょ
たいく,体?,たいく
ぐする,具する,ぐする
つぶさに,具に,つぶさに
きぐ（あやぶみ、おそれること。）,危惧,きぐ（あやぶみ、おそれること。）
ぐずる,愚図る,ぐずる
うつける,空ける,うつける
むなしい,空しい,むなしい
たまに,偶に,たまに
ぐうわ,寓話,ぐうわ
そうぐう,遭遇,そうぐう
たまたま,遇,たまたま
くし,串,くし
かがむ,屈む,かがむ
くぐまる,屈まる,くぐまる
くっさく,掘削,くっさく
ほる,掘る,ほる
どうくつ,洞窟,どうくつ
ゆうしょう（クマの手のひらの肉。）,熊掌,ゆうしょう（クマの手のひらの肉。）
くめ,粂,くめ
そうし（繭から生糸をたぐりとる作業。）,繰糸,そうし（繭から生糸をたぐりとる作業。）
くんしょう,勲章,くんしょう
くんとう（徳により感化し、すぐれた人間にすること。）,薫陶,くんとう（徳により感化し、すぐれた人間にすること。）
おおげさ,大袈裟,おおげさ
けいしょう（儀式で用いる尊い玉。）,圭璋,けいしょう（儀式で用いる尊い玉。）
なりふり,形振り,なりふり
くき,茎,くき
けいりゅう（つなぎとめておくこと。）,係留,けいりゅう（つなぎとめておくこと。）
ちぎる（約束する。）,契る,ちぎる（約束する。）
けいき（きっかけ。）,契機,けいき（きっかけ。）
めぐむ,恵む,めぐむ
けいま,桂馬,けいま
けいさん（SiO2）,珪酸（硅酸）,けいさん（SiO2）
けいはつ,啓発,けいはつ
かかげる,掲げる,かかげる
けいさい,掲載,けいさい
けいこく（谷間。）,渓谷,けいこく（谷間。）
あぜ、うね,畦,あぜ、うね
ほけい（はたけのうね。）,圃畦,ほけい（はたけのうね。）
けいしょう（天子・諸侯を補佐して政治を行う臣。）,卿相,けいしょう（天子・諸侯を補佐して政治を行う臣。）
くぎょう,公卿,くぎょう
かしぐ,傾ぐ,かしぐ
たずさえる,携える,たずさえる
ままはは、けいぼ,継母,ままはは、けいぼ
けいせん（紙面の枠や仕切りを表す縦横の線。）,罫線,けいせん（紙面の枠や仕切りを表す縦横の線。）
けいはい（神社や仏閣にもうで、拝むこと。）,詣拝,けいはい（神社や仏閣にもうで、拝むこと。）
しょうけい、どうけい,憧憬,しょうけい、どうけい
けいがん,慧眼,けいがん
こっけい,滑稽,こっけい
きゅうけい,休憩,きゅうけい
けいどうみゃく,頸動脈,けいどうみゃく
つなぐ,繋ぐ,つなぐ
にわとり、とり,鶏,にわとり、とり
けいこう（かぐわしい香り。）,馨香,けいこう（かぐわしい香り。）
げいげき,迎撃,げいげき
けんげき（つるぎとほこ。）,剣戟,けんげき（つるぎとほこ。）
けた,桁,けた
いこう（着物などを掛けておく家具。）,衣桁,いこう（着物などを掛けておく家具。）
ページ、かしら,頁,ページ、かしら
バージェス「けつがん」,頁岩,バージェス「けつがん」
ひけつ,秘訣,ひけつ
けっしゅつ,傑出,けっしゅつ
いさぎよい,潔い,いさぎよい
わらび,蕨,わらび
くだり、くだん,件,くだり、くだん
まみえる,見える,まみえる
かた（体の部分。）,肩,かた（体の部分。）
包丁を「とぐ」,研ぐ,包丁を「とぐ」
つましい,倹しい,つましい
つづまやか,倹やか,つづまやか
けんたいき,倦怠期,けんたいき
あぐむ、うむ,倦む,あぐむ、うむ
げんまん,拳万,げんまん
のき,軒,のき
すこやか,健やか,すこやか
まくる、めぐる,捲る,まくる、めぐる
けんせい,牽制,けんせい
やかましい、かまびすしい,喧しい,やかましい、かまびすしい
しゅとけん,首都圏,しゅとけん
すずり,硯,すずり
けんでん（文筆を生活の糧にすること。）,硯田,けんでん（文筆を生活の糧にすること。）
けんらん,絢爛,けんらん
けんどう（母親の部屋。）,萱堂,けんどう（母親の部屋。）
けんし（きぬいと。）,絹糸,けんし（きぬいと。）
さかしら,賢しら,さかしら
けんきょ,謙虚,けんきょ
へりくだる,謙る,へりくだる
けんばん,鍵盤,けんばん
けんし（まゆと、いと。）,繭糸,けんし（まゆと、いと。）
けんちょ,顕著,けんちょ
けそう,懸想,けそう
まぼろし,幻,まぼろし
つる,弦、絃,つる
えいげん（すぐれた人。）,英彦,えいげん（すぐれた人。）
「きり」がない,限,「きり」がない
うつつ,現,うつつ
げんそう（船体に取りつけられた通風・採光用の小窓。）,舷窓,げんそう（船体に取りつけられた通風・採光用の小窓。）
げんご（ことわざ。）,諺語,げんご（ことわざ。）
いかつい,厳つい,いかつい
いかめしい,厳しい,いかめしい
たくらむ,企む,たくらむ
かぶき,歌舞伎,かぶき
ぎがく（仮面をかぶり、楽器演奏に合わせて無言で踊る劇。）,伎楽,ぎがく（仮面をかぶり、楽器演奏に合わせて無言で踊る劇。）
こいねがう,希う,こいねがう
きぶく（喪に服すること。）,忌服,きぶく（喪に服すること。）
くしくも,奇しくも,くしくも
きかん（たいへん寒いこと。）,祁寒,きかん（たいへん寒いこと。）
ききん,飢饉,ききん
きはつせい,揮発性,きはつせい
けう,稀有,けう
いき（はっきりしない。）,依稀,いき（はっきりしない。）
あおい,葵,あおい
たっとぶ、とうとぶ,貴ぶ,たっとぶ、とうとぶ
きぼう（そしること。）,毀謗,きぼう（そしること。）
きそう（ちりとりと、ほうき。また、掃除すること。）,箕帚、箕箒,きそう（ちりとりと、ほうき。また、掃除すること。）
つき（植物。）,槻,つき（植物。）
きぜん（自分の信念をきっぱりと貫き、物事に動じないさま。）,毅然,きぜん（自分の信念をきっぱりと貫き、物事に動じないさま。）
きんきちほう,近畿地方,きんきちほう
はたおり,機織り,はたおり
きけん（うかがい見ること。）,窺見,きけん（うかがい見ること。）
きしょう（所属などをあらわすために、帽子や衣服などにつけるしるし。）,徽章,きしょう（所属などをあらわすために、帽子や衣服などにつけるしるし。）
ぎょき（魚を捕るいそ。）,漁磯,ぎょき（魚を捕るいそ。）
きりん,麒麟、麒,きりん
ひれ,鰭,ひれ
まいこ、ブギ,舞妓,まいこ、ブギ
むべ,宜,むべ
べんぎ,便宜,べんぎ
「ぎおん」祭,祇園、祗園,「ぎおん」祭
あざむく,欺く,あざむく
ぎきょく,戯曲,ぎきょく
ざれる、じゃれる、たわむれる,戯れる,ざれる、じゃれる、たわむれる
たわける,戯ける,たわける
よしみ,誼,よしみ
ゆうぎ,友誼,ゆうぎ
ぎおん（オノマトペ。）,擬音,ぎおん（オノマトペ。）
まがい、もどき,擬,まがい、もどき
ギセイ、いけにえ,犠牲,ギセイ、いけにえ
いっきく（ひとすくい。）,一掬,いっきく（ひとすくい。）
まり,鞠,まり
きくいく（養い育てること。）,鞠育,きくいく（養い育てること。）
こうじ,麹、?,こうじ
きくいん（酒を作るところ。）,麹院,きくいん（酒を作るところ。）
きつおん,吃音,きつおん
どもる,吃る,どもる
まで,迄,まで
ききょう（植物の名前。）,桔梗,ききょう（植物の名前。）
きつえんしゃ,喫煙者,きつえんしゃ
かえって,却って,かえって
ぎゃくたい,虐待,ぎゃくたい
しいたげる,虐げる,しいたげる
きゅうえん（うらみ。）,仇怨,きゅうえん（うらみ。）
きゅうはい（腐って役に立たないこと。）,朽廃,きゅうはい（腐って役に立たないこと。）
うす,臼,うす
水を「くむ」,汲む,水を「くむ」
きゅうきゅう（他を顧みるゆとりがなく、一心につとめるさま。小さなことにあくせくするさま。）,汲汲,きゅうきゅう（他を顧みるゆとりがなく、一心につとめるさま。小さなことにあくせくするさま。）
おきゅう,お灸,おきゅう
やいと,灸,やいと
キューバ,玖馬,キューバ
くっきょう（つまるところ。結局。）,究竟,くっきょう（つまるところ。結局。）
あざなう,糾う,あざなう
きゅうだん（責め立てる。）,糾弾,きゅうだん（責め立てる。）
おい（書物・衣類などを入れて背負う脚付きの箱。）,笈,おい（書物・衣類などを入れて背負う脚付きの箱。）
にら,韮,にら
きゅうかく,嗅覚,きゅうかく
キュウビ、みぞおち,鳩尾,キュウビ、みぞおち
きゅうしゃ（うまや。）,厩舎,きゅうしゃ（うまや。）
きゅうくつ,窮屈,きゅうくつ
きょてん,拠点,きょてん
こぞる,挙る,こぞる
うつろ,虚ろ,うつろ
ばかり（副助詞。）,許り,ばかり（副助詞。）
きょかい（悪い集団のかしら。）,渠魁,きょかい（悪い集団のかしら。）
すいきょ（いきを吐くこと。）,吹?,すいきょ（いきを吐くこと。）
のこ、のこぎり,鋸,のこ、のこぎり
すなどる、あさる,漁る,すなどる、あさる
きょうぎょ（強暴で人をうけ容れない。）,彊禦,きょうぎょ（強暴で人をうけ容れない。）
きょうと（凶行をはたらく者。）,兇徒,きょうと（凶行をはたらく者。）
きょうさい（世の中の悪や乱れをただして救うこと。）,匡済,きょうさい（世の中の悪や乱れをただして救うこと。）
おびやかす、おどかす,脅かす,おびやかす、おどかす
えいごう,永劫,えいごう
きょうだつ、こうだつ（おどかして奪い取ること。）,劫奪,きょうだつ、こうだつ（おどかして奪い取ること。）
きょうりん（アンズの林。医師。）,杏林,きょうりん（アンズの林。医師。）
きょうじゅ（恩恵をうけ入れ、自分のものとして楽しむこと。）,享受,きょうじゅ（恩恵をうけ入れ、自分のものとして楽しむこと。）
おびえる,怯える,おびえる
ひるむ,怯む,ひるむ
きょうじゃく（気が小さいこと。）,怯弱,きょうじゃく（気が小さいこと。）
いわんや,況んや,いわんや
きゃん、おとこだて,?,きゃん、おとこだて
きょうかく（ばくちなどで世を渡る人。）,?客,きょうかく（ばくちなどで世を渡る人。）
きょうこく,峡谷,きょうこく
きょうじゅん（つつしんでしたがうこと。）,恭順,きょうじゅん（つつしんでしたがうこと。）
きょうはく,脅迫,きょうはく
あながち,強ち,あながち
したたか,強か,したたか
きょうしょう（高い松。）,喬松,きょうしょう（高い松。）
かきょう（在外中国人。）,華僑,かきょう（在外中国人。）
キョウバク、そば,蕎麦,キョウバク、そば
きょうせい,矯正,きょうせい
あえ,饗,あえ
きょうえん（もてなしの会食。）,饗宴,きょうえん（もてなしの会食。）
指示を「あおぐ」,仰ぐ,指示を「あおぐ」
あおのく,仰く,あおのく
おっしゃる,仰る,おっしゃる
あおむけ,仰向け,あおむけ
ぎょうぎょうしい,仰々しい,ぎょうぎょうしい
のけぞる,仰け反る,のけぞる
ぎょうぎょう（山などがきわめて高いさま。）,尭尭,ぎょうぎょう（山などがきわめて高いさま。）
あかつき,暁,あかつき
こごる、こる,凝る,こごる、こる
しこり,凝り,しこり
きょくじつ（あさひ。）,旭日,きょくじつ（あさひ。）
つぼね,局,つぼね
きんちゃく,巾着,きんちゃく
ふきん（おの。）,斧斤,ふきん（おの。）
ならす,均す,ならす
せり（植物。）,芹,せり（植物。）
けんきん（君主に物品を奉ること。）,献芹,けんきん（君主に物品を奉ること。）
きんき（非常によろこぶこと。）,欣喜,きんき（非常によろこぶこと。）
きんたい（山や川に囲まれた要害の地。）,衿帯、襟帯,きんたい（山や川に囲まれた要害の地。）
いそしむ,勤しむ,いそしむ
きんぼ（相手を尊敬し、したうこと。）,欽慕,きんぼ（相手を尊敬し、したうこと。）
こと（楽器。）,琴,こと（楽器。）
わずか,僅か,わずか
きんさ,僅差,きんさ
もうきんるい,猛禽類,もうきんるい
にしき,錦,にしき
りんご,林檎,りんご
ぎんみ,吟味,ぎんみ
しろがね,銀,しろがね
ほてる,火照る,ほてる
かえい（いなほ。）,禾穎,かえい（いなほ。）
かでん（うり畑）,瓜田,かでん（うり畑）
がらん,伽藍,がらん
よとぎ,夜伽,よとぎ
けったい、けたい,卦体,けったい、けたい
かちょう（占いに現れた形。）,卦兆,かちょう（占いに現れた形。）
くだもの、はか,果,くだもの、はか
さいなむ,苛む,さいなむ
かれつ（きびしくはげしいこと。）,苛烈,かれつ（きびしくはげしいこと。）
めいか（馬のくつわ飾りが音を立てること。）,鳴珂,めいか（馬のくつわ飾りが音を立てること。）
おしゃかさま,お釈迦様,おしゃかさま
うずしお,渦潮,うずしお
よぎる、すぎる,過ぎる,よぎる、すぎる
けんか,喧嘩,けんか
いとま、ひま,暇,いとま、ひま
まがまがしい,禍々しい,まがまがしい
わざわい,禍い,わざわい
せいか（くつを作ること。）,製靴,せいか（くつを作ること。）
よみする,嘉する,よみする
かしょう（ほめたたえること。）,嘉尚,かしょう（ほめたたえること。）
やもめ,寡,やもめ
かもく（口数が少ないこと。）,寡黙,かもく（口数が少ないこと。）
えのき,榎,えのき
からふと,樺太,からふと
かしょく（かばの樹皮でを巻いて作った燭。）,樺燭,かしょく（かばの樹皮でを巻いて作った燭。）
こうこ（いかにも好ましいこと。ちょうどよいこと。）,好箇、好個,こうこ（いかにも好ましいこと。ちょうどよいこと。）
かせぐ,稼ぐ,かせぐ
えび,蝦,えび
がま,蝦蟇,がま
かすむ,霞む,かすむ
うんか（くもと、かすみ。）,雲霞,うんか（くもと、かすみ。）
グラム、かわら,瓦,グラム、かわら
がかい（くずれること。）,瓦解,がかい（くずれること。）
がらくた,我楽多,がらくた
あんが（楽な姿勢で横になること。）,安臥,あんが（楽な姿勢で横になること。）
がぜん,俄然,がぜん
にわか,俄か,にわか
ねんがじょう,年賀状,ねんがじょう
まゆげ、あり、が,蛾,まゆげ、あり、が
がび（美人のまゆの形容。）,蛾眉,がび（美人のまゆの形容。）
みやびやか,雅やか,みやびやか
がき,餓鬼,がき
がぎょ（ウマを自由に使いこなすこと。）,駕御（駕馭）,がぎょ（ウマを自由に使いこなすこと。）
かいじん（灰と燃えかす。）,灰燼,かいじん（灰と燃えかす。）
からし、あくた,芥,からし、あくた
けしつぶ,芥子粒,けしつぶ
かいたい（とてもわずかなこと。）,芥蔕,かいたい（とてもわずかなこと。）
けしからぬ,怪しからぬ,けしからぬ
かどわかす,拐す,かどわかす
