新興指導者、平和・国際理解、報道・文学・創造的情報伝達、社会指導、社会奉仕、政府の6部門から成り、フィリピンの第3代大統領の名が付けられた、「アジアのノーベル賞」と呼ばれる賞は何でしょう？,マグサイサイ賞,,,,
アフリカの飢餓救済のチャリティー・ソングとしてUSA for Africaが歌った、マイケル・ジャクソンとライオネル・リッチーが作詞、作曲を手掛けた曲は何でしょう？,We Are The World,,,,
サーモスタットなどに利用されている、熱膨張率の異なる2枚の金属板を貼り合わせ、熱によって曲がるようにしたもののことを何というでしょう？,バイメタル,,,,
アイスホッケーにおいて、スティックのブレード部分で相手を引っ掛ける反則を何というでしょう？,フッキング,,,,
連歌を大成させ、救済（ぐさい）とともに連歌集『菟玖波集』を編纂した、南北朝時代の歌人は誰でしょう？,二条良基,,,,
「銀塩カメラ」や「アナログ放送」などのように、後継機の登場によって後から命名された言葉のことを何というでしょう？,レトロニム,,,,
映画『スイング・ホテル』の主題歌としてビング・クロスビーが歌って大ヒットし、1942年のアカデミー歌曲賞も受賞したシングル曲は何でしょう？,『ホワイト・クリスマス』,,,,
硫酸ナトリウムや硫酸銅などで見られる、ある物質から自然に水が失われる現象のことを何というでしょう？,風解【「風解性」も○】,,,,
歌手・春日八郎は彼を讃えるシングル曲もリリースした、よど号ハイジャック事件の際、人質の身代わりを買って出たことで有名な当時の運輸政務次官は誰でしょう？,山村新治郎,,,,
漢字では「魚偏に豊か」と書く、調理の際に「骨切り」という独特な切り方をすることで知られる魚は何でしょう？,ハモ（鱧）,,,,
ラテン語で「新しいスコットランド」という意味がある、州都をハリファックスに置くカナダの州は何でしょう？,ノヴァスコシア州[Nova Scotia],,,,
陸上競技の投擲種目の中で、唯一男子十種競技で行われないものは何でしょう？,ハンマー投げ,,,,
ヨハネス・ブラームスがブレスラウ大学から名誉博士号を授与されたことを受けて作曲した、有名な管弦楽序曲は何でしょう？,『大学祝典序曲』,,,,
山崎豊子（やまさき・とよこ）の「戦争三部作」と呼ばれる3つの小説とは、『不毛地帯』、『二つの祖国』と何でしょう？,『大地の子』,,,,
元々は「戦死して戦場に骨をさらす」という意味で、現在では「隠すものがなくありのままであること」を指す言葉は何でしょう？,露骨,,,,
本名を菊池久徳という、代表作に滑稽本『浮世風呂』や『浮世床』などがある江戸時代の読本作家は誰でしょう？,式亭三馬,,,,
飲み物の「コーヒー」と、宝石の「るり」をともに漢字で書いた時、すべての文字に共通する部首は何でしょう？,王偏,,,,
選挙などでアナウンスする女性を「ウグイス」というのに対し、男性を何というでしょう？,カラス,,,,
タバコをパリに持ち帰った外交官の名前に由来する、タバコの煙に含まれるアルカロイド化合物は何でしょう？,ニコチン,,,,
ずばり「BCG」といえば、何を予防するためのワクチンでしょう？,結核【肺結核など】,,,,
本来はゴルフの用語であったが、現在はスポーツ全般において使われている、緊張などにより動作に支障をきたし、思い通りのプレイができなくなってしまうことを何というでしょう？,イップス,,,,
その名はジェイムズ・ジョイスの小説『フィネガンズ・ウェイク』の鳥の鳴き声に由来する、アップやダウンなど6種類が知られている素粒子は何でしょう？,クォーク,,,,
右側に座った人をプリモ、左側に座った人をセコンドと呼ぶ、1台のピアノを2人で演奏することを何というでしょう？,連弾,,,,
十和田湖畔にある『乙女の像』を制作したのは「高村光太郎」ですが、田沢湖畔にある『たつ子像』を制作したのは誰でしょう？,舟越保武,,,,
スキューバダイビングにおいて、行動を共にする人のことを特に何というでしょう？,バディ,,,,
人間の体内にある血管を大きく3つに分けると、動脈、静脈と何でしょう？,毛細血管,,,,
手紙や封書などにおいて、宛て名の本人に開封してもらいたい時に書かれる漢字2文字の言葉は何でしょう？,親展,,,,
中心都市をダグラスに置く、世界で最も歴史の長いオートバイレースが行われていることで知られる、イギリス領の島は何でしょう？,マン島,,,,
筆に使われる毛の中でも、特に穂先にある一番長い毛のことを何というでしょう？,命毛,,,,
1975年、人種差別禁止法の施行によって終わった、かつてオーストラリアで行われていた白人最優先政策のことを何というでしょう？,白豪主義,,,,
日本に生息する2種類のクマとは、ヒグマと何でしょう？,ツキノワグマ,,,,
今年（2013年）4月、俳優の堺雅人（さかい・まさと）と結婚した、ドラマ『働きマン』などで主演を務めた女優は誰でしょう？,菅野美穂,,,,
ロータリーエンジンの回転部分や正方形の穴を開けるドリルなどに使われている、正三角形の各辺を膨らませた三角形のことを、開発したドイツの技術者の名前から「何の三角形」というでしょう？,ルーローの三角形,,,,
葛飾北斎の絵画『富嶽三十六景』で、後から追加された10枚の絵のことを特に何というでしょう？,裏富士,,,,
「FMラジオ」という時の「FM」とは、何という英語の略でしょう？,Frequency Modulation,,,,
植物のイタドリ、魚のオコゼ、哺乳類のラッコを漢字で書いたとき、共通して使われる漢字は何でしょう？,虎【これ以外の解答は不可】,,,,
ずばり、「時の記念日」は何月何日でしょう？,6月10日,,,,
これを行うと評価点が高くなる、水泳の飛込競技において、水しぶきを上げずに入水することを何というでしょう？,ノースプラッシュ,,,,
「冷たい泉に素足をひたして見上げるスカイスクレイパー」という歌い出しで始まる、シングル曲のCDとしては初めてミリオンセラーを達成した、プリンセス・プリンセスのシングル曲は何でしょう？,『Diamonds』,,,,
公職選挙法第92条に定められている、選挙に立候補する際に納め、一定の得票数がなければ没収されてしまうお金を何というでしょう？,供託金,,,,
農林水産省によって「果実的野菜」に指定されている3つの野菜とは、スイカ、メロンと何でしょう？,イチゴ,,,,
長さは約61cmと定められている、スペイン発祥の球技・ハイアライで用いる、アシを編んで作られたカゴ状の道具のことを何というでしょう？,セスタ,,,,
ベクトル解析の際の微分演算子として使われる逆三角形のような記号のことを、かつてヘブライ人が使っていたとされる竪琴の名前から何というでしょう？,ナブラ,,,,
自分の内心を悟られないように感情をおもてに出さないことを、あるトランプゲームを用いて何というでしょう？,ポーカーフェイス,,,,
これを多用したオランダの画家に由来する、ラピスラズリを原料として得られた群青色のことを「何ブルー」というでしょう？,フェルメールブルー,,,,
ダーツにおいて、1ラウンドの間にあるエリアのシングル、ダブル、トリプルに矢を入れることを何というでしょう？,シャンハイ,,,,
眼圧が高いと発症しやすい、網膜の内側の面にある視細胞が死滅し、視野が狭まってしまう病気のことを何というでしょう？,緑内障,,,,
有馬温泉、下呂温泉とともに「日本三名泉」といわれる、木の板でお湯をかき混ぜる「湯もみ」で有名な群馬県の温泉はどこでしょう？,草津温泉,,,,
アポロンが投げた円盤が額に当たって死んだギリシア神話の美少年で、彼が流した血からヒヤシンスが生まれたことから「ヒヤシンス」の名の由来となっているのは誰でしょう？,ヒュアキントス,,,,
マザコンな男性・桂田冬彦を佐野史郎（さの・しろう）が演じた、1992年にTBS系列で放送された懐かしのテレビドラマは何でしょう？,『ずっとあなたが好きだった』,,,,
『源氏物語』第45帖『橋姫』から第54帖『夢浮橋』までの作品を、舞台となっている地名を用いて何というでしょう？,宇治十帖,,,,
イタリア・ミラノに本社を置く、現在のF1において独占的にタイヤを供給するタイヤメーカーは何でしょう？,ピレリ,,,,
臓器移植の中でも、臓器移植を受けた患者の臓器を第三者へと移植するもののことを何というでしょう？,ドミノ移植,,,,
梓みちよ（あずさ・－）の『こんにちは赤ちゃん』や坂本九の『上を向いて歩こう』などを作曲し、永六輔（えい・ろくすけ）とのコンビ「六八コンビ」で知られた日本の作曲家は誰でしょう？,中村八大,,,,
原子や分子がとりうる最低のエネルギー状態のことを特に「何状態」というでしょう？,基底状態,,,,
鹿児島県にある2つの国立大学とは、鹿児島大学と何でしょう？,鹿屋体育大学,,,,
大流行していたペストがこの町に及ばなかったことを記念し、10年に1度、村人総出で「キリスト受難劇」を演じることで有名なドイツの村はどこでしょう？,オーバーアマガウ,,,,
日本語では「女像柱」といわれ、ギリシア建築などに見られる、女性の形を模した柱のことを何というでしょう？,カリアティード【複数形の「カリアティデス」も○】,,,,
今年は西暦で表すと2021年ですが、皇紀で表すと何年でしょう？,2681年,,,,
オランダ語で「ロバ」という意味がある、画家がキャンバスを立て掛けるために用いる道具のことを何というでしょう？,イーゼル,,,,
JIS規格における鉛筆の芯の硬さで、表記に用いられる3つのアルファベットとは、B、Hと何でしょう？,F,,,,
JIS規格によって規格化されている色鉛筆の色は全部で何色でしょう？,48色,,,,
綱引きの国際ルールにおいて、1チームの人数は何人と定められているでしょう？,8人,,,,
元々は「ヘビやセミの抜け殻」という意味で、現在では「人がいなくなった住居」を指す言葉は何でしょう？,もぬけの殻,,,,
IC乗車券やビール瓶などに導入されている、使い捨てを防止するために物品に課せられる預り金のことを何というでしょう？,デポジット,,,,
オーケーや西友などのように、スーパーマーケットにおいて特売期間を設けず、年間を通じて低価格で商品を提供することをアルファベット4文字で何というでしょう？,EDLP,,,,
古代インドで制定されたカースト制において、王族や貴族など武力や政治力を持った、バラモンに次ぐ階級は何でしょう？,クシャトリヤ,,,,
歴代大相撲横綱の中で、四股名が漢字1文字なのは、曙と誰でしょう？,鳳谷五郎,,,,
その命名者はエドムント・ナウマンである、関東地方から九州にかけて日本列島を東西に横切る巨大な断層系のことを何というでしょう？,中央構造線【メジアンライン】,,,,
中老、杖家（じょうか）、艾年（がいねん）、知命といえば、いずれも何歳の呼び方でしょう？,50歳,,,,
その豪快で大胆な芸風で知られる、ボケの徳井健太（とくい・けんた）とツッコミの吉村崇（よしむら・たかし）から成るお笑いコンビは何でしょう？,平成ノブシコブシ,,,,
今年（2011年）2月から続いているリビアの反政府デモにおいて、反政府軍に対して大規模な弾圧を行っている、同国の国家元首は誰でしょう？,ムアンマル・アル＝カダフィ[minyār alminyār al--qaqaḏḏḏḏāfī]āfī]【「カダフィ」が出れば○】,,,,
現在の国連事務総長は誰でしょう？,アントニオ・グテーレス,,,,
フランスのファッションブランド・ラコステのロゴにデザインされている動物は何でしょう？,ワニ,,,,
「自己本位の考えを捨て、自然の中で物事を見極める」という意味の四字熟語で、夏目漱石が晩年に理想としたことで有名なのは何でしょう？,則天去私,,,,
スウェーデン語で「酸っぱいニシン」という意味がある、塩漬けにしたニシンを缶の中で発酵させたスウェーデンの缶詰食品は何でしょう？,シュールストレミング[Surströmming],,,,
ティッシュなどが水を吸うのはこれが原因である、細い筒状の物体の中を液体が上昇する現象を何というでしょう？,毛細管現象【「毛管現象」も○】,,,,
人々の信頼を得たため弟のセトに殺されたものの、妻のイシスの魔力によってミイラとして復活した逸話で知られる、エジプト神話の生産の神は誰でしょう？,オシリス【「アサル」も○】,,,,
「呪術で人を殺す」というように、性質上予期した結果を発生させることがないため、刑罰の対象とならない行為のことを何というでしょう？,不能犯,,,,
『the tour makes your Sunday Happy』というサブタイトルが付いている、『もしツア』の愛称で有名なフジテレビの旅行番組は何でしょう？,『もしもツアーズ』,,,,
ヨーロッパの化学者で、定比例の法則を発見したのは「ジョゼフ・プルースト」ですが、倍数比例の法則を発見したのは誰でしょう？,ジョン・ドルトン,,,,
ギリシア語で「知恵のある人」という意味がある、古代ギリシアで活躍した、金銭と引き換えに弁論を教えた人のことを何というでしょう？,ソフィスト[sophistēs],,,,
商店が同じ屋号の店を出すことを「のれん分け」といいますが、家系が分家することを「何分け」というでしょう？,かまど分け,,,,
背表紙に赤いラベルが貼られていることが多い、図書館外への持ち出しを禁止するという意味の漢字3文字は何でしょう？,禁帯出,,,,
現在の日本で適用されている、「天皇が在位している間は元号を変更しない」という制度のことを何というでしょう？,一世一元の制,,,,
昭和新山のふもとには彼の記念館がある、1943年から昭和新山の定点観測を続け、その過程を記録した「ダイヤグラム」に名を残す日本の火山学者は誰でしょう？,三松正夫,,,,
クリストファー・コロンブスがアメリカ大陸をアジアだと考えたのに対しアジアではないと主張したことから、「アメリカ」の語源となったイタリアの探検家は誰でしょう？,アメリゴ・ヴェスプッチ[Amerigo Vespucci],,,,
今年（2012年）8月に96歳で亡くなるまで宝塚歌劇団の最年長団員であり続けた、かつて雪組の組長を務めた人物は誰でしょう？,春日野八千代,,,,
乾燥させたものはショウレンギョウという生薬として用いられている植物で、その名は秘密を漏らした弟を斬殺したという逸話から名付けられたものは何でしょう？,オトギリソウ,,,,
「なますやあぶった肉は万人の口に合う」ということから、「世の中の評判になって知れ渡ること」を指す言葉は何でしょう？,膾炙（かいしゃ）【「人口に膾炙する」も○】,,,,
綱引きの国際ルールでは、綱の素材は何でなければならないと定められているでしょう？,麻,,,,
『東尋坊』や『鳥取砂丘』など、数々のご当地ソングを歌っていることから「ご当地ソングの女王」と呼ばれる、本名を大出弓紀子（おおで・ゆきこ）という演歌歌手は誰でしょう？,水森かおり,,,,
非常に臆病な人のことを、ある虫の名前を用いて「何の心臓」というでしょう？,ノミ,,,,
フランス語で「なすに任せよ」という意味がある、政府が企業や個人の経済活動に干渉せず市場のはたらきに任せることを何というでしょう？,レッセフェール[laissez-faire],,,,
近年、日本でも危険性が取り上げられている、大きさが2.5μm以下の有害な微小粒子のことを何というでしょう？,PM2.5,,,,
近代オリンピックの入場行進で、必ず最初に入場する国はどこでしょう？,ギリシャ共和国,,,,
妻のベラを愛していたことから「愛の画家」と呼ばれる、パリ・オペラ座の天井画を描いたことで知られるロシア出身のフランスの画家は誰でしょう？,マルク・シャガール[Marc Chagall],,,,
タロットカードの大アルカナで、「教皇」は5番の札ですが、「女教皇」は何番の札でしょう？,2番,,,,
今年（2011年）2月、A&F・Aviation株式会社として設立され5月に現在の名称に改められた、来年（2012年）3月、関西空港を拠点に運航を開始する予定の格安航空会社は何でしょう？,Peach Aviation株式会社【「Peach」が出れば○】,,,,
業務用のゲーム機を「アーケードゲーム」というのに対し、個人向けのゲーム機を「何ゲーム」というでしょう？,コンシューマーゲーム【コンソールゲーム】,,,,
物書きを意味する「ライター」、手首を意味する「リスト」、スポーツの「レスリング」をそれぞれ英語で書いたとき、共通する頭文字は何でしょう？,w,,,,
2005年の第1回はブラジルのマルセロ・ビアナが受賞した、発展途上国出身の45歳以下の数学者を対象とした賞のことを、インドの数学者の名前から「何賞」というでしょう？,ラマヌジャン賞,,,,
ある関数を微分して得られる関数を「導関数」といいますが、積分して得られる関数を何というでしょう？,原始関数,,,,
個人同士のお金の貸し借りを「借金」といいますが、国同士のお金の貸し借りを何というでしょう？,借款,,,,
アレクサンドル・デュマの小説『三銃士』で、ダルタニヤンとともに旅をする三銃士とは、アトス、アラミスと誰でしょう？,ポルトス,,,,
芥川賞受賞者で、東野辺薫の受賞作は『和紙』ですが、庄司薫の受賞作は何でしょう？,『赤頭巾ちゃん気をつけて』,,,,
子供をタレントにし、自分はそのマネージャーを務める母親のことを、和製英語で何というでしょう？,ステージママ,,,,
釈迦の入滅後、その教えをまとめるために集まった500人の弟子のことを何というでしょう？,五百羅漢,,,,
ウズベキスタンの国旗とEUの旗に描かれている星はともにいくつでしょう？,12,,,,
日本の初代大蔵大臣は「松方正義」ですが、初代財務大臣は誰でしょう？,宮澤喜一,,,,
テニスにおいて、ネット際まで進んできた相手のわきを抜く鋭い打球のことを何というでしょう？,パッシングショット,,,,
PP細胞からはポリペプチド、δ細胞からはソマトスタチン、α細胞からはグルカゴン、β細胞からはインシュリンが分泌される、膵臓に分布する内分泌組織を、発見したドイツの医学者の名前から何というでしょう？,ランゲルハンス島,,,,
スペイン語では「黒い脚」という意味の「パタ・ネグラ」ともいわれる、その肉質によってピエンソ、レセボ、ベジョータなどにランク付けされる豚は何でしょう？,イベリコ豚,,,,
「トライアスロンにおける第4の種目」とも言われる、スイムからバイク、バイクからランへと種目を変えることを何というでしょう？,トランジション【トランジット】,,,,
ライフル射撃における射撃の三姿勢とは、立射、伏射と何でしょう？,膝射,,,,
大和三山と呼ばれる3つの山の中で、その標高が198.8mと最も高いのは何でしょう？,畝傍山,,,,
これを作ったアメリカの会社の名前が付けられた、演劇においてスモークを発生させる機械のことを何というでしょう？,ロスコ,,,,
融点が3422℃、沸点が5555℃と、ともに全元素の中で最も高い、原子番号74、元素記号Wで表される元素は何でしょう？,タングステン,,,,
史上最年長の49歳で名人位を獲得したことや、日本将棋連盟の第14代会長を務めたことで知られる、昨年（2012年）12月に亡くなった将棋棋士は誰でしょう？,米長邦雄,,,,
日本第3の標高を誇る奥穂高岳や、観光名所として知られる立山が属しているのは何山脈でしょう？,飛騨山脈,,,,
映画『グラン・ブルー』の主人公のモデルになった、人類として初めて、素潜りで100mに到達したフランスのダイバーは誰でしょう？,ジャック・マイヨール,,,,
1998年のフィールズ賞では規定に反して異例の特別表彰が行われている、1995年にフェルマーの最終定理を解決したことで有名なイギリスの数学者は誰でしょう？,アンドリュー・ワイルズ,,,,
先月（2013年2月）、初めて立ち入り調査が行われた、卑弥呼の墓という説もある奈良県桜井市の古墳は何でしょう？,箸墓古墳,,,,
政党の「マニフェスト」に当たるものを、みんなの党では何というでしょう？,アジェンダ,,,,
ギリシア語で「木の葉が落ちる」という意味がある、細胞にあらかじめプログラムされている細胞死のことを何というでしょう？,アポトーシス[apoptosis],,,,
ジュゼッペ・ヴェルディのオペラ『アイーダ』で、ヒロインのアイーダと恋に落ちるエジプトの軍人は誰でしょう？,ラダメス,,,,
熱によって硬くなる樹脂を「熱硬化性樹脂」というのに対し、熱によって軟らかくなる樹脂のことを総称して何というでしょう？,熱可塑性樹脂,,,,
ずばり、最高裁判所長官の定年は何歳でしょう？,70歳,,,,
こいぬ座のα星は「プロキオン」ですが、β星は何でしょう？,ゴメイサ,,,,
アポロ11号に乗っていた3人の宇宙飛行士の名前が付けられた、鉄とチタンを主成分とする、月面から採取された鉱石の名前は何でしょう？,アーマルコライト[armalcolite],,,,
「出生届」は14日以内に提出しますが、「死亡届」は何日以内に提出するでしょう？,7日,,,,
放送大学が持つ唯一の学部は「何学部」でしょう？,教養学部,,,,
各文字を辞書順に3文字だけずらして作られた暗号のことを、初めて用いた人物の名前から「何暗号」というでしょう？,シーザー暗号【「カエサル暗号」も○】,,,,
中国・呉の夫差（ふさ）が、父親の仇を取るため自分を苦しめたことに由来する、「目的を成し遂げるために苦心し、努力を重ねること」を意味する故事成語は何でしょう？,臥薪嘗胆,,,,
"代表曲に『No, No, No Part 2』や『Survivor』などがあるアメリカの音楽ユニットで、かつてビヨンセが在籍していたことで知られるのは何でしょう？",デスティニーズ・チャイルド,,,,
イスラム教における「二大宗派」といえば、スンナ派と何でしょう？,シーア派,,,,
粒が細かく、非常にサラサラとした雪のことを、ある医薬品の名前を用いて「何スノー」というでしょう？,アスピリンスノー,,,,
日本では石垣島周辺に生息している、甲羅が鼈甲の材料となるカメは何でしょう？,タイマイ,,,,
アメリカのテレビ番組『セサミストリート』で、「エルモ」の体の色は赤ですが、「クッキーモンスター」の体の色は何でしょう？,青,,,,
結婚式において、新郎新婦の門出を祝福するために米を降らせる演出のことを何というでしょう？,ライスシャワー,,,,
ユダヤ教では土曜日、イスラム教では金曜日がこれに当たる、仕事などを何もしてはならない日のことを「何日」というでしょう？,安息日,,,,
中心都市をヌークに置く、デンマーク領に属する世界最大の島は何でしょう？,グリーンランド,,,,
作者が交際していたマリー・デュプレシという娼婦がモデルとなっている、アレクサンドル・デュマの小説『椿姫』のヒロインの名前は何でしょう？,マルグリット・ゴーティエ,,,,
人体にある器官で、赤血球を「生み出す」のは骨髄ですが、「破壊する」のは何でしょう？,脾臓,,,,
1960年の第1回はホマレーヒロが優勝した、ファン投票によって出走馬を決めることでも有名な、毎年6月に阪神競馬場で行われる競馬のGⅠレースは何でしょう？,宝塚記念,,,,
星の絶対等級とは、「星を何パーセクの距離においたときの明るさ」と定義されているでしょう？,10パーセク,,,,
連歌において、最初に読まれる句を「発句」というのに対し、最後に読まれる句を何というでしょう？,挙句,,,,
マオリ語に訳した文章に問題があったため現在も審議の対象になっている、1840年、イギリスがニュージーランドを支配するために締結した条約は何でしょう？,ワイタンギ条約,,,,
ファッションデザイナーのクリスチャン・ディオールが発表して広まった、バストを膨らませ、ウエストより下を細く絞るラインのことを、ある植物の名前から「何ライン」というでしょう？,チューリップライン,,,,
豊臣秀吉の暗殺を狙う忍者・葛籠重蔵（つづら・じゅうぞう）の姿を描いた、司馬遼太郎の直木賞受賞作でもある長編小説は何でしょう？,『梟の城』,,,,
息をつかせる間もなく喋り続けることを、ある武器の名前を用いて「何トーク」というでしょう？,マシンガントーク,,,,
夫のフロレスタンを救出するヒロイン・レオノーレの姿を描いた、ベートーヴェンが作曲した唯一のオペラといえば何でしょう？,『フィデリオ』,,,,
ポルトガル語で「森林」という意味がある、アマゾン川流域に広がる熱帯雨林を指す言葉は何でしょう？,セルバ[selva],,,,
カーリバンガン、ハラッパー、モヘンジョ＝ダロといえば、いずれも何という文明の都市遺跡でしょう？,インダス文明,,,,
日本の作詞家別シングル売上ランキングにおいて、第1位は「秋元康（あきもと・やすし）」ですが、第2位は誰でしょう？,阿久悠,,,,
その名は12枚の板によって公示されたことに由来する、紀元前450年頃に制定された、古代ローマ最古の成文法は何でしょう？,十二表法,,,,
戦闘シミュレーションゲームなどで見られる、六角形の形をしたマス目のことを何というでしょう？,ヘックス,,,,
ボードゲームの1つ・ダイヤモンドゲームにおいて、1人のプレイヤーが使う駒は何個でしょう？,15個,,,,
ずばり、アメリカ独立記念日は何月何日でしょう？,7月4日,,,,
兄・フーベルト、弟・ヤンから成る、14世紀から15世紀に活躍した初期フランドル派の画家兄弟は何でしょう？,ファン・アイク兄弟,,,,
1945年8月20日に亡くなった、関東大震災直後の混乱に乗じてアナーキスト大杉栄らを殺害したことで知られる日本の軍人は誰でしょう？,甘粕正彦,,,,
ハリウッドのレストラン「ブラウン・ダービー」の料理長が考案したことに由来する、ベーコンやアボカドなどを用いた具だくさんのサラダのことを「何サラダ」というでしょう？,コブサラダ,,,,
演劇において、舞台の陰から役者にセリフや動作を教える人のことを何というでしょう？,プロンプター,,,,
数学の方程式において、自由に値を変えられる変数を「独立変数」といいますが、それに伴って自動的に値が決まる変数を何というでしょう？,従属変数,,,,
気象庁の津波警報は、全国の沿岸をいくつの予報区に分割しているでしょう？,66区,,,,
砂糖や塩の結晶を水の中に入れた時、濃度の違いによってもやがかかって見える現象のことを、「ムラ」という意味のドイツ語で「何現象」というでしょう？,シュリーレン現象,,,,
山本有三の小説『路傍の石』で、奉公をしながら生活を送る主人公の名前は何でしょう？,愛川吾一,,,,
アラビア語で「慣習に従う」という意味がある、イスラム教において最大の勢力を誇る宗派は何でしょう？,スンナ派[Ahl as-Sunnah]【スンニ派】,,,,
1909年、「触媒作用などの研究」によりノーベル化学賞を受賞した、硝酸の工業的製法にも名を残すドイツの科学者は誰でしょう？,ヴィルヘルム・オストワルト,,,,
オランダ語で「海賊」という意味がある、質問攻めや牛歩戦術など、議事進行を妨害する行為を総称して何というでしょう？,フィリバスター,,,,
公害であるスモッグを大きく2種類に分けると、石炭の燃焼に起因するロンドン型と、石油系燃料の燃焼に起因する「何型」でしょう？,ロサンゼルス型,,,,
麻雀において、リーチの際に場に出す点棒は、何点のものでしょう？,1000点,,,,
1977年にはチグリス号でインド洋を、1947年にはコンチキ号で太平洋を航海したことで有名な、ノルウェーの人類学者は誰でしょう？,トール・ヘイエルダール,,,,
作家活動によって生計を立てていくことを、硯を田んぼに見立てた四字熟語で何というでしょう？,筆耕硯田,,,,
今年（2011年）、没後400周年を迎える、日本に初めてセロリを持ち込んだことや、熊本藩の初代藩主を務めたことで有名な、江戸時代の武将は誰でしょう？,加藤清正,,,,
数学者・高木貞治は彼に師事していたこともある、1900年、国際数学者会議で「23の問題」を提唱したことで有名なドイツの数学者は誰でしょう？,ダフィット・ヒルベルト,,,,
ルイ14世の財務総監を務め、フランス東インド会社を設立したことで知られる、フランスの政治家は誰でしょう？,ジャン＝バティスト・コルベール[Jean-Baptiste Colbert],,,,
「多くの人に支持されている情報が流れることで、いっそうその支持が強くなる」という効果のことを、アンダードッグ効果に対して何というでしょう？,バンドワゴン効果,,,,
人間が持つ3つの耳小骨とは、つち骨、きぬた骨と何でしょう？,あぶみ骨,,,,
第一次世界大戦の敗北によって起こったハイパーインフレを沈静化させるため、1923年からドイツで発行された、1兆マルクを1とする通貨は何でしょう？,レンテンマルク,,,,
海岸などにおいて、満潮時には海の下に沈むが、干潮時には海の上に現れる地帯のことを特に何というでしょう？,潮間帯,,,,
井原西鶴の浮世草子『好色一代男』で、女性との恋愛を重ねる主人公の男の名前は何でしょう？,世之介,,,,
本名をピエール＝オギュスタン・カロンという、代表作に『セビリアの理髪師』、『フィガロの結婚』、『罪ある母』というフィガロ三部作があるフランスの劇作家は誰でしょう？,ボーマルシェ,,,,
南アフリカにおける二大公用語とは、英語と何でしょう？,アフリカーンス語,,,,
「カナダのへそ」とも呼ばれる、州都をウィニペグに置くカナダの州で、サスカチュワン州、アルバータ州とともに「小麦三州」に数えられるのはどこでしょう？,マニトバ州,,,,
流体力学では物質の粘性係数を、力学では摩擦係数を、単位の接頭辞では10^-6を表す、ギリシア文字における12番目の文字は何でしょう？,μ（ミュー）,,,,
サン・ピエトロ大聖堂の建設資金を得るためドイツでの免罪符販売を認め、マルティン・ルターが宗教改革を行うきっかけを作った第217代ローマ教皇は誰でしょう？,レオ10世[Leo X],,,,
手相などを占い師に見てもらった時、その対価として支払うお金のことを特に何というでしょう？,見料,,,,
太陽の周囲にある気体や地球上の大気による吸収が原因である、太陽光の連続スペクトル中に現れる暗線のことを、発見したドイツの物理学者の名前から何というでしょう？,フラウンホーファー線,,,,
代表作に戯曲『令嬢ジュリー』や小説『痴人の告白』などがある、スウェーデンの戯曲家・小説家は誰でしょう？,ヨハン・アウグスト・ストリンドベリ[Johan August Strindberg],,,,
ミュージシャンに同行し、楽器の手配や積み下ろしなどを行う人のことを何というでしょう？,ローディー【ロードマネージャー】,,,,
1947年8月1日、現在の東京都板橋区の一部が分離して誕生した、東京23区の中で最も新しいのはどこでしょう？,練馬区,,,,
旗を掲げることを「掲揚」というのに対し、掲げてある旗をしまうことを漢字2文字で何というでしょう？,降納,,,,
山号を医王山という香川県さぬき市にある寺で、四国八十八ヶ所において最後の札所となっているのはどこでしょう？,大窪寺,,,,
仏教において、釈迦の入滅後56億7千万年後の未来に現れ人々を救済するといわれている仏様は誰でしょう？,弥勒菩薩,,,,
鎌倉時代の絵画で、日本古来の絵画を「大和絵」というのに対し、中国から伝わった絵画を何というでしょう？,唐絵,,,,
通常、オーケストラにおいてコンサートマスターを務めるのは、何の楽器を担当している人でしょう？,ヴァイオリン【「第1ヴァイオリン」も○】,,,,
元々は「雅楽『安摩』の後に演じられる舞」のことで、現在では「失敗を繰り返すこと」を指す言葉は何でしょう？,二の舞,,,,
四国中央市がある都道府県は「愛媛県」ですが、中央市がある都道府県はどこでしょう？,山梨県,,,,
電磁材料研究所や日本金属学会の初代会長を務めた、磁性鉄鋼・KS鋼の発明で有名な日本の物理学者は誰でしょう？,本多光太郎,,,,
俳優の大倉孝二（おおくら・こうじ）などが所属している、ケラリーノ・サンドロヴィッチが主宰する日本の劇団は何でしょう？,ナイロン100℃（－ひゃくどシー）,,,,
毎年6月第2土曜日には「チャグチャグ馬コ」という祭りが行われることで有名な、人口約5万人と日本一人口の多い村はどこでしょう？,滝沢村,,,,
男として育てられた王女サファイアを主人公とする、手塚治虫の漫画は何でしょう？,『リボンの騎士』,,,,
1929年、イギリスの細菌学者アレクサンダー・フレミングがアオカビの中から発見した、世界初の抗生物質は何でしょう？,ペニシリン,,,,
1869年、全国の大名が土地と人民を明治政府に返したことを漢字4文字で何というでしょう？,版籍奉還,,,,
内陸に位置する日本の都道府県の中で、その面積が最も大きいのはどこでしょう？,長野県,,,,
1859年に出版された、チャールズ・ダーウィンが進化論について述べた著書は何でしょう？,"『種の起源』[""On the Origin of Species""]",,,,
「一眼レフカメラ」というときの「レフ」とは、何という言葉の略でしょう？,レフレックス,,,,
ロベルト・コッホの助手として研究を行っていたドイツの細菌学者で、細菌培養のためにシャーレを発明し、その別名に名を残すのは誰でしょう？,ユリウス・リヒャルト・ペトリ,,,,
